考研	1244	6.1944185152393
w	1238	6.199253335293883
营销	1237	6.200061416145937
成本	1233	6.20330028537408
l	1230	6.205736340171962
工程师	1230	6.205736340171962
颜色	1223	6.211443652851252
实用	1222	6.212261648806884
大赛	1221	6.21308031442772
天气	1218	6.215540340268582
调查	1217	6.216361695550898
优化	1207	6.224612567440893
ad	1201	6.229595966458441
基金	1200	6.230428952762333
咨询	1199	6.2312626335109105
单机版	1196	6.233767854027848
泄露	1191	6.237957219183125
实例	1190	6.23879720243285
成功	1190	6.23879720243285
透明	1187	6.241321393928756
屏幕	1182	6.245542590572381
psp	1171	6.254892424940707
windows xp	1166	6.259171421627987
数据库	1165	6.260029422538624
心得	1162	6.262607851126568
365	1139	6.282599825091243
连连看	1139	6.282599825091243
塞班	1134	6.2869993042507275
装修	1133	6.287881527510418
策划	1132	6.288764529775296
access	1131	6.289648312422305
分区	1125	6.294967473899904
心理	1123	6.296746833799982
收费	1117	6.302103989469224
金融	1115	6.303896104644205
教学管理系统	1112	6.306590313727897
microsoft office	1109	6.309291801188057
习题	1109	6.309291801188057
图书	1101	6.316531651815745
引用	1094	6.322909805556498
办公软件	1094	6.322909805556498
课件	1094	6.322909805556498
商业	1089	6.327490665605464
人物	1080	6.335789468420159
分类	1074	6.341360513469614
dell	1071	6.344157718090676
日志	1069	6.3460268775133795
创业	1062	6.35259658673654
电源	1061	6.353538649924442
市场营销	1059	6.355425442937018
乐phone	1055	6.3592097426282574
战略	1052	6.362057395240769
新浪微博	1048	6.365866923657437
智能	1040	6.373529796403006
网址导航	1032	6.3812518424969165
单片机	1032	6.3812518424969165
国内	1027	6.386108578609866
350	1025	6.3880578969659165
出版	1025	6.3880578969659165
个人资料	1022	6.390989017774775
化工	1021	6.391967970373759
通讯	1018	6.394910591427957
中小企业	1013	6.399834284289741
r	1012	6.4008219386910135
链接	1011	6.401810569517953
协议	999	6.413751009889872
交流	993	6.419775124493252
金山	981	6.431933328973061
网址大全	980	6.432953216873807
常用	980	6.432953216873807
phpwind	976	6.4370432021253325
cm	972	6.441149984077986
命令	970	6.443209717040996
导入	967	6.44630729308513
制造	963	6.450452376740299
相册	957	6.45670239708547
电气	956	6.457747875487024
4s	953	6.460890884884223
页面	952	6.46194075374706
路由	952	6.46194075374706
yy	945	6.4693208610446815
财务管理	938	6.4767558395322
internet	937	6.477822506300003
价值	935	6.479959259249737
操作系统	933	6.482100587691081
信息技术	924	6.491793716896741
新款	921	6.495045752283118
电力	920	6.496132118495338
注册码	916	6.500489423864295
h	913	6.5037699079434566
bug	912	6.504865798464093
自考	909	6.508160694360946
file	907	6.510363338423288
参数	905	6.512570844838499
发展趋势	905	6.512570844838499
中医	903	6.514783235121439
.net	903	6.514783235121439
数码相机	900	6.518111025214114
流量	897	6.521449926479629
outlook	896	6.522565375563494
学英语	894	6.52480001336491
58同城	890	6.529284325812239
语音	890	6.529284325812239
宣传	890	6.529284325812239
企业管理	889	6.53040855302452
明星	888	6.5315340455462545
发布	884	6.536048725900781
128	879	6.541720890853248
股票	877	6.543998796166242
收入	875	6.5462819021808105
3.2	873	6.548570232698823
效果	872	6.549716364629445
jar	870	6.552012576889795
作业	862	6.561250517874732
作品	859	6.56473686655417
3gs	857	6.567067869940645
职业规划	854	6.570574594749854
建议	849	6.576446602227077
解析	837	6.590681718048949
z	836	6.591877175453723
263企业邮箱	831	6.597875993682976
bios	828	6.601492634153165
directx	827	6.602701093514733
证券	827	6.602701093514733
购物	826	6.603911015017447
蓝牙	824	6.6063352586289525
挑战	821	6.609982679085997
定位	816	6.616091433574318
技能	815	6.617317675297562
题目	815	6.617317675297562
编程	814	6.618545422535885
参考	812	6.621005448376747
nokia	808	6.62594373001733
一般	807	6.6271821202684755
山寨	801	6.634644841470066
free	801	6.634644841470066
时尚	800	6.6358940608704975
任务	799	6.63714484277215
layer	799	6.63714484277215
效果图	798	6.6383971910886155
打包	794	6.643422327291289
加密	792	6.645944396723999
卸载	791	6.64720782077077
备份	788	6.651007698680545
局域网	787	6.6522775401210215
通信	787	6.6522775401210215
图像	785	6.654822070756016
报表	782	6.658651047993113
error	781	6.6599306386987385
系统安装	781	6.6599306386987385
pro	773	6.670226739951002
led	773	6.670226739951002
iso	772	6.671521238513648
心理学	770	6.6741152736906955
一周	768	6.676716055390752
公告	766	6.6793236187978335
提供	765	6.680629954711889
文件下载	765	6.680629954711889
tv	763	6.683247757253968
powerpoint	763	6.683247757253968
189	760	6.687187355258048
video	754	6.695113420530468
数据恢复	750	6.700432582008069
音频	749	6.701766805021205
信息系统	748	6.703102810563947
符号	746	6.705780188334664
ip	742	6.711156545371044
sp	738	6.716561963937952
自动化	732	6.724725274577113
microsoft	729	6.728832056529766
ipod touch	728	6.730204740341739
西门子	724	6.735714396152709
微博	723	6.73709656637966
moto	719	6.742644430817378
linux 	701	6.7679979015038345
网卡驱动	700	6.76942545349502
工具下载	698	6.772286685776052
广播	697	6.7737203777779005
570	693	6.779475789348521
索尼爱立信	690	6.78381419094712
window	690	6.78381419094712
界面	690	6.78381419094712
上传	680	6.798412990368272
安全管理	676	6.80431271249546
机械设计	674	6.807275677626118
讲座	673	6.808760458893697
简介	669	6.814721728410197
时代	669	6.814721728410197
wlan	667	6.817715742622801
学术	667	6.817715742622801
it	665	6.82071874788257
reader	662	6.825240232601416
身高	655	6.835870552903173
live	652	6.8404612266117715
影视	650	6.843533425648742
网上商城	648	6.84661509218615
定义	646	6.849706284755823
学习心得	645	6.851255471742652
默认	641	6.857476331617755
c语言	639	6.86060133416089
概念	639	6.86060133416089
eee	638	6.862167505193635
书籍	638	6.862167505193635
软件破解	636	6.865307225198302
kindle	631	6.873199925997212
比赛	630	6.874785969152846
篮球	629	6.8763745318379845
视频播放器	625	6.8827541388020235
压缩	624	6.884355420168997
104	622	6.887565695799245
3dmax	621	6.889174706604946
cpu	618	6.894017331080734
瑞星	616	6.897258825004905
摄影	616	6.897258825004905
opera	615	6.898883520731907
mm	612	6.9037735060260985
教育教学	608	6.910330906572257
安全模式	608	6.910330906572257
vb	606	6.91362580246911
plc	606	6.91362580246911
518	603	6.918588591811239
电子技术	602	6.920248343229604
格式化	601	6.921910854003217
绩效考核	598	6.926915034587793
认证	596	6.930265121473075
搜索引擎	595	6.931944382992795
pc	594	6.933626469175779
微软	594	6.933626469175779
hd	592	6.936999153654419
搜狗浏览器	586	6.9471859989614115
远程教育	584	6.9506048057101975
评测	584	6.9506048057101975
存储	583	6.952318602187932
日期	577	6.962663522030325
ie	574	6.967876392218859
保健	574	6.967876392218859
one	573	6.969620071823685
接口	573	6.969620071823685
黑客	572	6.971366797158627
创意	572	6.971366797158627
java 	568	6.978384369817273
baby	565	6.983680057391983
图形	564	6.985451537040365
验证	560	6.99256900480923
房产	559	6.9943563153833255
管理器	558	6.996146826157114
东芝	557	6.99794054861114
csdn	552	7.00695774226133
360手机卫士	549	7.012407347028894
auto	548	7.014230501590409
理财	545	7.019719993875181
会计电算化	544	7.021556541682482
联系方式	544	7.021556541682482
心情	543	7.023396468604489
交友	542	7.025239787098778
信息管理	542	7.025239787098778
大会	540	7.028936648980104
开放	540	7.028936648980104
专题	538	7.03264722837664
apple	538	7.03264722837664
工艺	537	7.03450769402956
项目管理	535	7.038239041642418
控件	535	7.038239041642418
258	535	7.038239041642418
餐饮	534	7.0401099495782296
谷歌	534	7.0401099495782296
gossip	534	7.0401099495782296
阿里巴巴	531	7.045743767296486
励志	531	7.045743767296486
企业文化	531	7.045743767296486
经验	530	7.047628781992257
双核	530	7.047628781992257
监控	530	7.047628781992257
自然科学	529	7.049517356680125
abc	528	7.051409504832163
机器人	525	7.057107525946801
管理学	525	7.057107525946801
分享	523	7.060924324473501
能源	523	7.060924324473501
后台	523	7.060924324473501
对象	522	7.0628382006557855
一体机	522	7.0628382006557855
编辑器	520	7.066676976962952
触摸屏	516	7.074399023056862
维护	516	7.074399023056862
time	513	7.080229943367655
国际贸易	510	7.086095062820053
休闲	510	7.086095062820053
外贸	510	7.086095062820053
ibm	507	7.091994784947241
源代码	506	7.093969119250959
system	506	7.093969119250959
质量管理	505	7.095947359263064
project	504	7.097929520467056
protel	503	7.099915618438685
金山毒霸	503	7.099915618438685
计算机应用	502	7.101905668846696
毕业设计	500	7.105897690116233
588	498	7.109905711513772
日语	496	7.113929861813497
磁盘	493	7.119996614495735
系统软件	491	7.124061660743904
read	490	7.126100397433753
名言警句	488	7.130190382685277
虚拟	487	7.132241665455835
文化产业	483	7.140489134885852
190	483	7.140489134885852
故障	478	7.150895056046969
节能	478	7.150895056046969
军事	473	7.161410400046492
bt	473	7.161410400046492
用户信息	472	7.16352680295287
ip地址	469	7.169903020092145
入门教程	466	7.176320154412779
模特	465	7.178468382951069
趋势	465	7.178468382951069
娱乐	464	7.180621236312169
chrome	462	7.184940897456686
邮件	462	7.184940897456686
phone	461	7.187107745541776
英国	459	7.191455578477879
平面设计	458	7.193636604424239
321	457	7.1958223976442195
黑莓	456	7.198012979024038
利润	455	7.200208369587474
11111	453	7.20461366305539
成长	453	7.20461366305539
查找	452	7.206823608706193
路径	452	7.206823608706193
av	450	7.211258205774059
处理器	450	7.211258205774059
proe	449	7.21348290079617
was	447	7.217947193924855
系统设计	447	7.217947193924855
算法	445	7.2224315063721845
吉他	445	7.2224315063721845
计算方法	443	7.226936018493289
思考	441	7.231460913091579
属性	439	7.236006375463253
学习总结	439	7.236006375463253
mac	437	7.240572593442835
ftp	436	7.24286354518939
淘宝网	436	7.24286354518939
4g	435	7.24515975744974
写作	433	7.249768060535935
数码	433	7.249768060535935
搜狐	433	7.249768060535935
net framework	429	7.259048869610408
融资	428	7.261382592956628
芯片	428	7.261382592956628
world	428	7.261382592956628
异常	428	7.261382592956628
make	421	7.2778729548560435
进程	419	7.282634868616287
启动盘	418	7.285024356013668
教育培训	416	7.289820528277161
源码	416	7.289820528277161
media	415	7.292227268307727
时钟	414	7.29463981471311
性能	414	7.29463981471311
doc	413	7.297058195577391
英特尔	413	7.297058195577391
工程项目	412	7.299482439188898
camera	412	7.299482439188898
movie	410	7.304348628840071
avi	409	7.306790632495622
哲学	406	7.314152628936692
116	406	7.314152628936692
诗歌	406	7.314152628936692
日记	405	7.316618721431886
apk	404	7.319090910577275
sd	402	7.3240536999194035
虚拟机	402	7.3240536999194035
we	400	7.329041241430443
竞争	400	7.329041241430443
linux	399	7.331544371648561
网盘	398	7.334053783253987
留学	398	7.334053783253987
增长	398	7.334053783253987
知识产权	397	7.336569507851234
dll	397	7.336569507851234
体验	396	7.339091577283944
sports	395	7.341620023637303
4.5	395	7.341620023637303
消息	395	7.341620023637303
管道	395	7.341620023637303
mysql	394	7.344154879240491
html	394	7.344154879240491
程序设计	393	7.346696176669163
汇编	392	7.349243948747962
病毒	391	7.351798228553059
数据结构	391	7.351798228553059
windows 7	391	7.351798228553059
home	389	7.356926444919979
基础教程	388	7.359500448915151
vs	387	7.362081095508643
单元测试	387	7.362081095508643
win	387	7.362081095508643
1111	387	7.362081095508643
182	384	7.369863235950698
工作心得	384	7.369863235950698
读书	384	7.369863235950698
资料下载	383	7.372470799357779
studio	382	7.375085179931849
爱国者	382	7.375085179931849
按钮	382	7.375085179931849
平板	381	7.377706413411723
三维	380	7.380334535817993
photoshop教程	379	7.382969583455998
主机	378	7.385611592918837
外语	378	7.385611592918837
管理软件	376	7.39091664514853
注册表	375	7.393579762568014
ubuntu	375	7.393579762568014
455	374	7.396249991123892
循环	374	7.396249991123892
国学	374	7.396249991123892
电子书阅读器	373	7.398927368894609
屏幕保护程序	371	7.40430372593099
go	370	7.407002782900155
friends	369	7.4097091444978975
英语学习	368	7.412422850369493
c++	368	7.412422850369493
388	364	7.423351920901684
298	364	7.423351920901684
个人空间	362	7.428861576712654
exe	361	7.431627830205544
mobile	359	7.437183400050146
访问权限	358	7.439972802137724
nothing	357	7.442770006758786
教育信息网	356	7.445575057686394
siri	356	7.445575057686394
交换机	356	7.445575057686394
as	355	7.448387999063009
时事	354	7.45120887540465
门户	353	7.454037731605128
lcd	352	7.456874612940328
工作经验	352	7.456874612940328
vista	352	7.456874612940328
尺寸	350	7.462572634054966
经典语录	350	7.462572634054966
自动控制	349	7.465433866335998
公司简介	348	7.46830330876395
sp1	347	7.471181008591565
串口	347	7.471181008591565
讨论	346	7.4740670134807
小米	345	7.476961371507065
推广	345	7.476961371507065
arcgis	345	7.476961371507065
ae	344	7.4798641311650265
免费电影	344	7.4798641311650265
dreamweaver	342	7.48569505147582
调用	342	7.48569505147582
vmware	341	7.488623311254908
数字电视	341	7.488623311254908
纪念	339	7.494505681157975
oracle 	337	7.500422858186063
ie8	336	7.50339462857522
企业安全	334	7.509364795561724
复习题	334	7.509364795561724
318	334	7.509364795561724
intel	334	7.509364795561724
info	331	7.518387413161362
经营管理	331	7.518387413161362
gps	329	7.524448037773053
授权	329	7.524448037773053
集成	328	7.527492180154281
自定义	328	7.527492180154281
语音聊天	326	7.533608407171717
求职	326	7.533608407171717
互联网	326	7.533608407171717
new	324	7.539762272746096
788	324	7.539762272746096
感想	323	7.542853465315768
激励	322	7.545954242994016
排序	322	7.545954242994016
科研	322	7.545954242994016
年会	321	7.549064665408409
china	321	7.549064665408409
maya	320	7.552184792744653
思路	320	7.552184792744653
乱码	320	7.552184792744653
赶集网	320	7.552184792744653
软件安装	319	7.55531468575358
用户名	319	7.55531468575358
express	319	7.55531468575358
图表	317	7.561604014661144
电子表格	317	7.561604014661144
团队	316	7.564763574951512
临时	316	7.564763574951512
整合	313	7.574302597998272
解压	312	7.577502600728942
扩展	311	7.580712876359191
财务软件	311	7.580712876359191
攻击	310	7.583933491059232
oracle	309	7.587164511640679
思维	309	7.587164511640679
pe	308	7.590406005564851
翻墙	308	7.590406005564851
up	306	7.596920686586044
媒体	306	7.596920686586044
脚本	305	7.600194011931013
全新	305	7.600194011931013
cdma	304	7.603478087132203
51单片机	304	7.603478087132203
多媒体	304	7.603478087132203
新技术	303	7.606772983029056
留言	302	7.610078771163555
function	302	7.610078771163555
需求	301	7.613395523789549
问卷调查	301	7.613395523789549
app store	299	7.620062215147738
市场分析	299	7.620062215147738
fire	299	7.620062215147738
教育技术	298	7.62341230203302
picture	298	7.62341230203302
看电影	297	7.626773649735725
字符串	297	7.626773649735725
3d max	297	7.626773649735725
风险管理	297	7.626773649735725
双系统	296	7.6301463342143645
网购	296	7.6301463342143645
game	296	7.6301463342143645
wow	296	7.6301463342143645
整理	296	7.6301463342143645
免费邮箱	295	7.633530432198604
japanese	294	7.636926021199743
工具箱	294	7.636926021199743
原创	294	7.636926021199743
link	293	7.640333179521357
变频器	291	7.647182521366932
效率	291	7.647182521366932
在网	290	7.650624865557905
委托	290	7.650624865557905
赚钱	289	7.654079100425992
金蝶	289	7.654079100425992
框架	288	7.6575453084024785
第三方	287	7.661023572778803
防火墙	287	7.661023572778803
硬件	286	7.664513977718572
259	286	7.664513977718572
twitter	285	7.668016608269774
新手	285	7.668016608269774
任务栏	284	7.671531550377218
audio	283	7.675058890895187
网页设计	283	7.675058890895187
hello	282	7.678598717600311
计算机网络	282	7.678598717600311
评论	282	7.678598717600311
出售	282	7.678598717600311
amazon	280	7.685716185369175
薄	279	7.689294006717059
net	278	7.692884674847788
在职研究生	278	7.692884674847788
几何	276	7.700104922821275
观点	276	7.700104922821275
his	275	7.703734690871853
端口	274	7.707377682150354
解决方法	273	7.711033993353465
338	273	7.711033993353465
家居	273	7.711033993353465
特效	272	7.714703722242427
中标	272	7.714703722242427
模拟题	270	7.72208382954005
网游	269	7.7257944089365855
乱	269	7.7257944089365855
期货	267	7.733257130138175
公司管理	267	7.733257130138175
兴趣	267	7.733257130138175
应聘	265	7.740775962552203
368	263	7.74835175636066
工程管理	262	7.752161284777328
读书笔记	261	7.755985381215731
jquery	260	7.759824157522897
关注	259	7.763677726838886
常见问题	258	7.767546203616807
技术开发	257	7.7714297036432045
详解	257	7.7714297036432045
学习体会	257	7.7714297036432045
运营商	256	7.775328344058862
网页制作	256	7.775328344058862
ie6	255	7.779242243379999
技术研究	255	7.779242243379999
人文	255	7.779242243379999
framework	254	7.783171521519888
安全技术	254	7.783171521519888
水平考试	252	7.791076701027001
712	252	7.791076701027001
c#	250	7.799044870676179
笔记	250	7.799044870676179
读后感	250	7.799044870676179
试题库	250	7.799044870676179
266	250	7.799044870676179
会议记录	249	7.803052892073717
图片处理	249	7.803052892073717
labview	248	7.807077042373442
pp	247	7.811117451910447
download	247	7.811117451910447
数组	246	7.815174252606062
get	246	7.815174252606062
绘图	246	7.815174252606062
修身	245	7.819247577993698
云端	245	7.819247577993698
移植	244	7.8233375632452224
重组	243	7.827444345197876
vpn	242	7.831568062381738
visio	241	7.83570885504777
变量	240	7.839866865196433
游戏攻略	240	7.839866865196433
lg	239	7.8440422366069145
小故事	239	7.8440422366069145
找工作	239	7.8440422366069145
探讨	238	7.84823511486695
事务	238	7.84823511486695
c# 	238	7.84823511486695
资讯	237	7.852445647403293
windows8	236	7.856673983512814
婚纱摄影	236	7.856673983512814
专业知识	236	7.856673983512814
交换	236	7.856673983512814
ftc	235	7.860920274394266
理想	235	7.860920274394266
149	234	7.865184673180723
上网本	234	7.865184673180723
asp	232	7.873768416872115
716	231	7.878088078016631
团购网	231	7.878088078016631
design	230	7.882426479615229
法律法规	230	7.882426479615229
虚拟内存	229	7.886783784984185
activex控件	228	7.8911601595839835
代理服务器	228	7.8911601595839835
标准化	227	7.895555771057022
读书心得	227	7.895555771057022
web	226	7.899970789266138
视图	225	7.9044053863340045
installer	225	7.9044053863340045
户外	223	7.913334017078306
特殊符号	222	7.917828406666145
教育信息管理	222	7.917828406666145
前台	222	7.917828406666145
电力系统	221	7.922343087020672
driver	221	7.922343087020672
存档	221	7.922343087020672
感动	220	7.9268782421860635
mail	220	7.9268782421860635
art	220	7.9268782421860635
ee	219	7.931434058721924
指针	219	7.931434058721924
385	219	7.931434058721924
容器	219	7.931434058721924
销售管理	219	7.931434058721924
哈哈	218	7.936010725749336
store	218	7.936010725749336
motorola	218	7.936010725749336
记忆	218	7.936010725749336
易语言	217	7.940608434997965
winxp	217	7.940608434997965
beta	217	7.940608434997965
矩阵	217	7.940608434997965
ios	216	7.945227380854259
718	216	7.945227380854259
例子	216	7.945227380854259
设计师	214	7.954529773516573
虚拟光驱	214	7.954529773516573
gprs	214	7.954529773516573
对话框	214	7.954529773516573
学习方法	213	7.959213622828999
转型	212	7.963919513866412
756	212	7.963919513866412
flv	211	7.968647655062358
笑话	211	7.968647655062358
photo	211	7.968647655062358
url	211	7.968647655062358
tcl	210	7.973398257820956
story	210	7.973398257820956
说说	210	7.973398257820956
jsp	209	7.978171536573614
发表	207	7.987786995273056
wp7	207	7.987786995273056
幽默	207	7.987786995273056
vs2008	206	7.992629619748843
工具栏	206	7.992629619748843
find	206	7.992629619748843
tomcat	206	7.992629619748843
解密	205	7.997495809400016
游戏人生	204	8.002385794694208
杀毒	203	8.007299809496637
工资调整	201	8.017200880479349
生态系统	199	8.027200963813932
行业发展	199	8.027200963813932
匹配	198	8.03223875784389
x86	198	8.03223875784389
air	198	8.03223875784389
7788	198	8.03223875784389
proteus	197	8.037302059800437
memory	197	8.037302059800437
验证码	197	8.037302059800437
class	197	8.037302059800437
so	196	8.042391129307907
184	195	8.047506229974678
delphi 	194	8.052647629475096
趣味	194	8.052647629475096
网络营销	193	8.057815599633539
电脑系统	193	8.057815599633539
control	193	8.057815599633539
监控系统	193	8.057815599633539
投资理财	193	8.057815599633539
文件格式	193	8.057815599633539
经济管理	193	8.057815599633539
sql2000	192	8.063010416510643
终端	192	8.063010416510643
编码	192	8.063010416510643
组件	192	8.063010416510643
mine	192	8.063010416510643
视野	192	8.063010416510643
感悟	192	8.063010416510643
健身	192	8.063010416510643
远程桌面	191	8.068232360491795
按键精灵	191	8.068232360491795
think	190	8.07348171637794
学习笔记	188	8.084063825708476
river	187	8.089397171683839
百科	187	8.089397171683839
vc++6.0	187	8.089397171683839
dos	185	8.1001499634601
贴图	185	8.1001499634601
回收站	185	8.1001499634601
运营	185	8.1001499634601
asp.net	185	8.1001499634601
感受	184	8.105570030929439
娱乐新闻	184	8.105570030929439
信息工程	184	8.105570030929439
php 	183	8.111019635697003
840	182	8.11649910146163
飞信	182	8.11649910146163
随笔	181	8.1220087572726
基础理论	181	8.1220087572726
小工具	181	8.1220087572726
private	180	8.127548937648214
427	180	8.127548937648214
恶搞	180	8.127548937648214
开发商	179	8.13311998269767
426	179	8.13311998269767
data	179	8.13311998269767
open	178	8.13872223824634
https	178	8.13872223824634
概率	178	8.13872223824634
库存	177	8.144356055964595
应用技术	176	8.150021793500272
erp	176	8.150021793500272
历程	176	8.150021793500272
